Year,Origin,TaxiOut,TaxiIn
1995,ABE,52711.0,27061.0
1995,ABQ,362776.0,161532.0
1995,ACK,532.0,195.0
1995,ADQ,3988.0,1166.0
1995,AGS,21842.0,8990.0
1995,AKN,3412.0,1510.0
1995,ALB,109799.0,45840.0
1995,AMA,31493.0,15113.0
1995,ANC,214956.0,70283.0
1995,ANI,809.0,366.0
1995,ATL,4151459.0,1590867.0
1995,AUS,334716.0,121222.0
1995,AVL,24310.0,10057.0
1995,AVP,17184.0,8698.0
1995,AZO,18056.0,9394.0
1995,BDL,279169.0,109680.0
1995,BET,7112.0,2593.0
1995,BFL,4263.0,2764.0
1995,BGM,9011.0,4930.0
1995,BGR,14988.0,6995.0
1995,BHM,158622.0,55159.0
1995,BIL,35005.0,12889.0
1995,BIS,10548.0,5426.0
1995,BNA,444962.0,220096.0
1995,BOI,92259.0,36299.0
1995,BOS,1407724.0,615686.0
1995,BQN,9694.0,3329.0
1995,BRO,5338.0,2991.0
1995,BRW,7037.0,2762.0
1995,BTR,38952.0,18389.0
1995,BTV,26336.0,11648.0
1995,BUF,176601.0,63103.0
1995,BUR,294282.0,61809.0
1995,BWI,767683.0,295339.0
1995,BZN,19125.0,8651.0
1995,CAE,50089.0,22611.0
1995,CAK,8434.0,6082.0
1995,CDV,4342.0,2061.0
1995,CHA,28561.0,11962.0
1995,CHS,80228.0,41729.0
1995,CID,44186.0,21546.0
1995,CLE,862464.0,321126.0
1995,CLT,1781376.0,681026.0
1995,CMH,375751.0,151478.0
1995,COS,151301.0,67272.0
1995,CRP,30367.0,13714.0
1995,CRW,11892.0,5390.0
1995,CSG,8478.0,3219.0
1995,CVG,1044796.0,422012.0
1995,DAB,39409.0,14301.0
1995,DAL,344625.0,122494.0
1995,DAY,138763.0,65491.0
1995,DCA,1166414.0,439582.0
1995,DEN,1942904.0,867812.0
1995,DFW,4928615.0,2674310.0
1995,DLG,2537.0,993.0
1995,DLH,12924.0,6671.0
1995,DRO,1233.0,479.0
1995,DSM,80547.0,40191.0
1995,DTW,2563275.0,1266482.0
1995,DUT,2361.0,816.0
1995,EGE,11740.0,3458.0
1995,ELM,7559.0,4793.0
1995,ELP,229409.0,80054.0
1995,ERI,8157.0,4673.0
1995,EUG,19731.0,6416.0
1995,EVV,4177.0,2909.0
1995,EWR,2414882.0,798222.0
1995,FAI,44034.0,13335.0
1995,FAR,19724.0,10683.0
1995,FAT,20018.0,11121.0
1995,FAY,12025.0,8635.0
1995,FCA,9369.0,4209.0
1995,FLL,416560.0,130485.0
1995,FNT,1578.0,890.0
1995,FSD,41439.0,19813.0
1995,FWA,29787.0,13302.0
1995,GEG,122720.0,43515.0
1995,GFK,9208.0,5601.0
1995,GNV,10454.0,5075.0
1995,GRB,26826.0,10307.0
1995,GRR,87075.0,35732.0
1995,GSO,407509.0,139769.0
1995,GSP,72942.0,34510.0
1995,GST,810.0,304.0
1995,GTF,18655.0,9178.0
1995,GUC,3817.0,947.0
1995,HDN,8670.0,2122.0
1995,HLN,7680.0,2908.0
1995,HNL,220563.0,67545.0
1995,HOU,502621.0,172169.0
1995,HPN,76528.0,29628.0
1995,HRL,36722.0,13268.0
1995,HSV,61713.0,30470.0
1995,HTS,3511.0,1940.0
1995,HVN,8897.0,2605.0
1995,IAD,464724.0,186821.0
1995,IAH,1708758.0,786915.0
1995,ICT,68181.0,28150.0
1995,IDA,10976.0,4098.0
1995,ILM,12823.0,8736.0
1995,IND,355237.0,181401.0
1995,ISP,27160.0,13062.0
1995,ITH,8903.0,3899.0
1995,JAC,11795.0,4465.0
1995,JAN,44618.0,20501.0
1995,JAX,176699.0,80980.0
1995,JFK,1093051.0,396642.0
1995,JNU,47888.0,12592.0
1995,KOA,3542.0,1755.0
1995,KSM,699.0,361.0
1995,KTN,23551.0,8848.0
1995,LAN,18381.0,9447.0
1995,LAS,1354454.0,452005.0
1995,LAX,2666832.0,1427487.0
1995,LBB,43731.0,16259.0
1995,LEX,38429.0,19398.0
1995,LGA,1850395.0,576588.0
1995,LGB,13348.0,5092.0
1995,LIT,145737.0,67282.0
1995,LNK,24716.0,11537.0
1995,LSE,9668.0,4487.0
1995,LWB,31.0,17.0
1995,MAF,50165.0,18885.0
1995,MBS,32386.0,13684.0
1995,MCI,585942.0,253979.0
1995,MCO,929166.0,374110.0
1995,MDT,80033.0,34975.0
1995,MDW,451350.0,194664.0
1995,MEM,710246.0,258398.0
1995,MFE,34735.0,16913.0
1995,MFR,8996.0,4355.0
1995,MGM,19674.0,8962.0
1995,MHT,46297.0,18152.0
1995,MIA,1383276.0,477894.0
1995,MKE,181057.0,72336.0
1995,MLB,28416.0,12027.0
1995,MLI,12336.0,5690.0
1995,MLU,17540.0,8245.0
1995,MOB,43284.0,19567.0
1995,MOT,8318.0,4996.0
1995,MRY,8984.0,3325.0
1995,MSN,46403.0,18363.0
1995,MSO,15524.0,7327.0
1995,MSP,2219706.0,753489.0
1995,MSY,461163.0,182818.0
1995,MTJ,429.0,191.0
1995,MYR,17082.0,11280.0
1995,OAJ,2337.0,1050.0
1995,OAK,594339.0,257497.0
1995,OGG,25572.0,12724.0
1995,OKC,191655.0,77965.0
1995,OMA,178729.0,60928.0
1995,OME,7024.0,2729.0
1995,ONT,407553.0,110187.0
1995,ORD,4679071.0,1997572.0
1995,ORF,155329.0,61880.0
1995,OTZ,7492.0,2797.0
1995,PBI,245895.0,94244.0
1995,PDX,526652.0,175150.0
1995,PFN,10391.0,4601.0
1995,PHF,5997.0,4181.0
1995,PHL,1262064.0,475034.0
1995,PHX,1856990.0,612972.0
1995,PIA,732.0,250.0
1995,PIT,1713419.0,764893.0
1995,PNS,51911.0,25346.0
1995,PSC,11160.0,6005.0
1995,PSG,4512.0,1887.0
1995,PSP,31112.0,12458.0
1995,PVD,123114.0,54461.0
1995,PWM,49838.0,19312.0
1995,RAP,8102.0,4391.0
1995,RDU,270303.0,98854.0
1995,RIC,153067.0,71813.0
1995,RNO,211866.0,83085.0
1995,ROA,24392.0,13236.0
1995,ROC,134447.0,77658.0
1995,RST,27947.0,12950.0
1995,RSW,166519.0,55934.0
1995,SAN,766800.0,191586.0
1995,SAT,324396.0,113885.0
1995,SAV,51208.0,26420.0
1995,SBA,8562.0,3957.0
1995,SBN,25376.0,12421.0
1995,SCC,4221.0,1750.0
1995,SDF,209724.0,87729.0
1995,SEA,1271724.0,381674.0
1995,SFO,2025817.0,653478.0
1995,SGF,13683.0,5306.0
1995,SHV,35261.0,18967.0
1995,SIT,10726.0,3957.0
1995,SJC,413320.0,131817.0
1995,SJU,314447.0,120442.0
1995,SLC,1310872.0,395253.0
1995,SMF,332838.0,123633.0
1995,SNA,412135.0,182971.0
1995,SRQ,66064.0,26603.0
1995,STL,3307371.0,1052535.0
1995,STT,30426.0,11294.0
1995,STX,10550.0,3635.0
1995,SUX,5271.0,2623.0
1995,SWF,46294.0,20437.0
1995,SYR,113823.0,49006.0
1995,TLH,29408.0,16355.0
1995,TOL,18165.0,7751.0
1995,TPA,532364.0,190867.0
1995,TRI,20886.0,11596.0
1995,TUL,185299.0,66525.0
1995,TUS,174378.0,67273.0
1995,TVC,8623.0,2908.0
1995,TWF,164.0,74.0
1995,TYS,79658.0,32613.0
1995,VPS,9203.0,7174.0
1995,WRG,4333.0,1808.0
1995,YAK,4656.0,2007.0
1996,ABE,53965.0,26881.0
1996,ABQ,407089.0,163001.0
1996,ACK,195.0,97.0
1996,ADQ,3777.0,1263.0
1996,AGS,19576.0,8117.0
1996,AKN,3257.0,1333.0
1996,ALB,104809.0,42712.0
1996,ALO,2697.0,1348.0
1996,AMA,34230.0,16648.0
1996,ANC,249548.0,76540.0
1996,ANI,395.0,186.0
1996,ATL,4071442.0,1682691.0
1996,AUS,345877.0,120726.0
1996,AVL,15090.0,6100.0
1996,AVP,21690.0,10595.0
1996,AZO,17231.0,8582.0
1996,BDL,295216.0,109491.0
1996,BET,6493.0,2350.0
1996,BFL,2899.0,2287.0
1996,BGM,9770.0,4810.0
1996,BGR,11541.0,5374.0
1996,BHM,168995.0,60346.0
1996,BIL,37788.0,12307.0
1996,BIS,11135.0,5139.0
1996,BNA,460909.0,221888.0
1996,BOI,103545.0,40007.0
1996,BOS,1449688.0,597655.0
1996,BQN,3393.0,1172.0
1996,BRO,4497.0,2668.0
1996,BRW,6808.0,2845.0
1996,BTR,40201.0,17996.0
1996,BTV,25336.0,11461.0
1996,BUF,172202.0,57970.0
1996,BUR,270349.0,58708.0
1996,BWI,731388.0,271780.0
1996,BZN,21143.0,9040.0
1996,CAE,64100.0,26658.0
1996,CAK,6420.0,4195.0
1996,CDV,4352.0,2132.0
1996,CHA,7695.0,4672.0
1996,CHS,68529.0,34619.0
1996,CID,43704.0,20402.0
1996,CLE,885897.0,292582.0
1996,CLT,1784430.0,708877.0
1996,CMH,403665.0,164076.0
1996,COS,216426.0,101229.0
1996,CRP,26522.0,11219.0
1996,CRW,10176.0,4637.0
1996,CVG,1274084.0,497871.0
1996,DAB,40375.0,13523.0
1996,DAL,363451.0,127218.0
1996,DAY,132851.0,61216.0
1996,DCA,1149342.0,424570.0
1996,DEN,1865442.0,841246.0
1996,DFW,4567990.0,2549354.0
1996,DLG,2481.0,931.0
1996,DLH,13035.0,6092.0
1996,DRO,1168.0,510.0
1996,DSM,81825.0,38806.0
1996,DTW,2680695.0,1303062.0
1996,DUT,3652.0,1276.0
1996,EGE,16148.0,4591.0
1996,ELM,7939.0,4575.0
1996,ELP,230183.0,73385.0
1996,ERI,8479.0,4410.0
1996,EUG,20146.0,6499.0
1996,EWR,2898487.0,879393.0
1996,FAI,49683.0,14183.0
1996,FAR,21729.0,10515.0
1996,FAT,16629.0,9002.0
1996,FAY,14005.0,8357.0
1996,FCA,10467.0,4410.0
1996,FLL,397126.0,127162.0
1996,FNT,2063.0,836.0
1996,FSD,43992.0,20943.0
1996,FWA,19483.0,8557.0
1996,GEG,147344.0,50357.0
1996,GFK,9459.0,4939.0
1996,GNV,11318.0,5930.0
1996,GRB,28864.0,10311.0
1996,GRR,88078.0,34710.0
1996,GSO,234432.0,80284.0
1996,GSP,81863.0,32486.0
1996,GST,778.0,267.0
1996,GTF,20490.0,8985.0
1996,GUC,3771.0,822.0
1996,HDN,8759.0,2226.0
1996,HLN,8103.0,2799.0
1996,HNL,231115.0,72155.0
1996,HOU,439538.0,197621.0
1996,HPN,75113.0,27145.0
1996,HRL,32973.0,12090.0
1996,HSV,56525.0,28049.0
1996,HVN,2216.0,548.0
1996,IAD,556837.0,216677.0
1996,IAH,1768133.0,739709.0
1996,ICT,70746.0,29779.0
1996,IDA,9760.0,3610.0
1996,ILM,13525.0,8058.0
1996,IND,375881.0,233784.0
1996,ISP,31475.0,13688.0
1996,ITH,10550.0,4466.0
1996,JAC,13458.0,4744.0
1996,JAN,58278.0,27308.0
1996,JAX,162639.0,70875.0
1996,JFK,1161918.0,401544.0
1996,JNU,50187.0,13207.0
1996,KOA,4964.0,1981.0
1996,KSM,282.0,156.0
1996,KTN,25131.0,8902.0
1996,LAN,16757.0,7947.0
1996,LAS,1533113.0,504874.0
1996,LAX,2751497.0,1461542.0
1996,LBB,48077.0,17625.0
1996,LEX,34422.0,16457.0
1996,LFT,3608.0,1797.0
1996,LGA,1880355.0,567056.0
1996,LGB,13882.0,5731.0
1996,LIT,123697.0,57530.0
1996,LNK,24220.0,11010.0
1996,LSE,7291.0,3322.0
1996,LWB,396.0,280.0
1996,MAF,43747.0,15604.0
1996,MBS,32954.0,13729.0
1996,MCI,583897.0,262288.0
1996,MCO,960536.0,383991.0
1996,MDT,81576.0,34083.0
1996,MDW,418776.0,175966.0
1996,MEM,680343.0,240504.0
1996,MFE,30056.0,13685.0
1996,MFR,7783.0,4011.0
1996,MGM,20326.0,7924.0
1996,MHT,43202.0,16741.0
1996,MIA,1269082.0,445560.0
1996,MKE,175197.0,66684.0
1996,MLB,30377.0,12768.0
1996,MLI,10191.0,4148.0
1996,MLU,21102.0,9416.0
1996,MOB,34957.0,15557.0
1996,MOT,8301.0,4782.0
1996,MRY,6011.0,2090.0
1996,MSN,44396.0,16479.0
1996,MSO,16053.0,7392.0
1996,MSP,2378776.0,786076.0
1996,MSY,434387.0,167911.0
1996,MTJ,473.0,223.0
1996,MYR,17298.0,9351.0
1996,OAK,549724.0,229945.0
1996,OGG,27027.0,14134.0
1996,OKC,180035.0,71458.0
1996,OMA,180795.0,57673.0
1996,OME,6718.0,2830.0
1996,ONT,374086.0,101207.0
1996,ORD,4847683.0,1966753.0
1996,ORF,150846.0,58065.0
1996,OTZ,6584.0,2507.0
1996,PBI,244645.0,90558.0
1996,PDX,593818.0,194017.0
1996,PHL,1464532.0,506436.0
1996,PHX,2061715.0,702458.0
1996,PIT,1693380.0,713684.0
1996,PNS,50924.0,24448.0
1996,PSC,11638.0,5985.0
1996,PSG,4633.0,1842.0
1996,PSP,32031.0,12108.0
1996,PVD,144122.0,62314.0
1996,PWM,57736.0,21242.0
1996,RAP,10086.0,5278.0
1996,RDU,269905.0,96388.0
1996,RIC,170607.0,80893.0
1996,RNO,235929.0,98922.0
1996,ROA,22063.0,11830.0
1996,ROC,135649.0,76235.0
1996,RST,28618.0,11863.0
1996,RSW,170755.0,53164.0
1996,SAN,756153.0,194514.0
1996,SAT,360191.0,125693.0
1996,SAV,53485.0,25794.0
1996,SBA,7457.0,3537.0
1996,SBN,25815.0,12435.0
1996,SCC,2427.0,1008.0
1996,SDF,222775.0,112786.0
1996,SEA,1324488.0,399420.0
1996,SFO,2148287.0,695684.0
1996,SGF,14054.0,5661.0
1996,SHV,31992.0,17349.0
1996,SIT,10775.0,3953.0
1996,SJC,495107.0,153837.0
1996,SJU,301014.0,125317.0
1996,SLC,1394559.0,475015.0
1996,SMF,338758.0,126962.0
1996,SNA,444037.0,191171.0
1996,SRQ,72525.0,28250.0
1996,STL,3133546.0,1071799.0
1996,STT,20670.0,7318.0
1996,STX,11673.0,4127.0
1996,SUX,4498.0,2130.0
1996,SWF,46911.0,20266.0
1996,SYR,105893.0,45106.0
1996,TLH,19353.0,10440.0
1996,TOL,18695.0,7941.0
1996,TPA,596047.0,208894.0
1996,TRI,11310.0,8073.0
1996,TUL,178956.0,62563.0
1996,TUS,187239.0,68404.0
1996,TVC,10054.0,2594.0
1996,TYS,79456.0,31314.0
1996,VPS,9505.0,7066.0
1996,WRG,4463.0,1829.0
1996,YAK,5215.0,1948.0
1997,ABE,65297.0,29038.0
1997,ABQ,374375.0,162883.0
1997,ACK,148.0,97.0
1997,ADQ,4843.0,1589.0
1997,AGS,22345.0,9263.0
1997,AKN,2990.0,1220.0
1997,ALB,105809.0,43518.0
1997,AMA,35908.0,16461.0
1997,ANC,237443.0,75611.0
1997,ATL,4307725.0,1836436.0
1997,AUS,357705.0,130236.0
1997,AVL,17083.0,6382.0
1997,AVP,13266.0,6651.0
1997,AZO,15242.0,7368.0
1997,BDL,303749.0,116693.0
1997,BET,7150.0,2492.0
1997,BFL,1933.0,1660.0
1997,BGM,8729.0,4409.0
1997,BGR,12488.0,5882.0
1997,BHM,174140.0,61264.0
1997,BIL,35289.0,12041.0
1997,BIS,11771.0,5182.0
1997,BNA,510049.0,237961.0
1997,BOI,103314.0,37908.0
1997,BOS,1590282.0,644417.0
1997,BRO,3790.0,2205.0
1997,BRW,5556.0,2535.0
1997,BTR,42347.0,19235.0
1997,BTV,23418.0,10511.0
1997,BUF,176857.0,57290.0
1997,BUR,263243.0,61678.0
1997,BWI,705528.0,285547.0
1997,BZN,21367.0,8733.0
1997,CAE,69186.0,28946.0
1997,CAK,6775.0,4556.0
1997,CDV,4332.0,2068.0
1997,CHA,9243.0,4561.0
1997,CHS,70164.0,35193.0
1997,CID,47853.0,22544.0
1997,CLE,906023.0,286054.0
1997,CLT,1770013.0,674824.0
1997,CMH,434227.0,183162.0
1997,COS,218455.0,97490.0
1997,CRP,25965.0,10512.0
1997,CRW,10629.0,5066.0
1997,CVG,1287587.0,488156.0
1997,DAB,37795.0,12774.0
1997,DAL,353169.0,122417.0
1997,DAY,129014.0,56410.0
1997,DCA,1183390.0,441131.0
1997,DEN,1992914.0,892369.0
1997,DFW,4576343.0,2561759.0
1997,DLG,2698.0,1060.0
1997,DLH,12071.0,5667.0
1997,DRO,1266.0,424.0
1997,DSM,72865.0,34487.0
1997,DTW,2742987.0,1380461.0
1997,DUT,3337.0,1195.0
1997,EGE,22489.0,5704.0
1997,ELM,8478.0,4953.0
1997,ELP,214818.0,71051.0
1997,ERI,8472.0,4682.0
1997,EUG,20165.0,6454.0
1997,EWR,3078051.0,908882.0
1997,FAI,48411.0,14554.0
1997,FAR,23372.0,10819.0
1997,FAT,15670.0,8749.0
1997,FAY,11493.0,7385.0
1997,FCA,11572.0,5216.0
1997,FLL,477425.0,151495.0
1997,FNT,9852.0,4325.0
1997,FSD,39395.0,18952.0
1997,FWA,19948.0,8689.0
1997,GEG,142926.0,51150.0
1997,GFK,8490.0,4393.0
1997,GNV,9896.0,4937.0
1997,GRB,28003.0,10141.0
1997,GRR,90776.0,34521.0
1997,GSO,166546.0,56976.0
1997,GSP,81234.0,29952.0
1997,GST,662.0,262.0
1997,GTF,21074.0,9486.0
1997,GUC,2891.0,775.0
1997,HDN,11274.0,2614.0
1997,HLN,7643.0,2355.0
1997,HNL,226186.0,63558.0
1997,HOU,445573.0,196392.0
1997,HPN,74048.0,26554.0
1997,HRL,25360.0,9464.0
1997,HSV,65316.0,28682.0
1997,IAD,574179.0,225640.0
1997,IAH,1893515.0,784374.0
1997,ICT,80565.0,32902.0
1997,IDA,9770.0,3430.0
1997,ILM,14904.0,8849.0
1997,IND,381100.0,248241.0
1997,ISP,24780.0,10914.0
1997,ITH,12103.0,5095.0
1997,JAC,14650.0,5186.0
1997,JAN,62214.0,29127.0
1997,JAX,215211.0,94472.0
1997,JFK,986451.0,350625.0
1997,JNU,47755.0,12532.0
1997,KOA,7172.0,2674.0
1997,KTN,23287.0,8438.0
1997,LAN,18383.0,8636.0
1997,LAS,1621198.0,555298.0
1997,LAX,2774126.0,1523119.0
1997,LBB,49632.0,18710.0
1997,LEX,36125.0,17336.0
1997,LFT,5082.0,2350.0
1997,LGA,1972957.0,595471.0
1997,LGB,28277.0,11898.0
1997,LIT,118607.0,55609.0
1997,LNK,20042.0,9568.0
1997,LSE,7090.0,2914.0
1997,LWB,479.0,309.0
1997,MAF,43964.0,15779.0
1997,MBS,36556.0,15439.0
1997,MCI,606061.0,248286.0
1997,MCO,1153048.0,434385.0
1997,MDT,76428.0,30784.0
1997,MDW,409290.0,175057.0
1997,MEM,738354.0,272113.0
1997,MFE,30241.0,12559.0
1997,MFR,10269.0,4161.0
1997,MGM,21859.0,8419.0
1997,MHT,47837.0,20122.0
1997,MIA,1236272.0,447009.0
1997,MKE,175936.0,66039.0
1997,MLB,27144.0,11586.0
1997,MLI,11707.0,5086.0
1997,MLU,19326.0,8979.0
1997,MOB,37956.0,17123.0
1997,MOT,8893.0,4714.0
1997,MRY,5235.0,2075.0
1997,MSN,48705.0,18059.0
1997,MSO,16972.0,7452.0
1997,MSP,2377399.0,822665.0
1997,MSY,435719.0,173353.0
1997,MTJ,1391.0,599.0
1997,MYR,17685.0,8999.0
1997,OAK,517269.0,224228.0
1997,OGG,30006.0,15286.0
1997,OKC,183796.0,74312.0
1997,OMA,176679.0,59112.0
1997,OME,6864.0,2687.0
1997,ONT,377064.0,103967.0
1997,ORD,4780043.0,2012271.0
1997,ORF,152011.0,58823.0
1997,OTZ,6288.0,2525.0
1997,PBI,262145.0,99129.0
1997,PDX,612663.0,215586.0
1997,PHL,1751945.0,631106.0
1997,PHX,2132089.0,747184.0
1997,PIT,1542090.0,677717.0
1997,PNS,55838.0,25640.0
1997,PSC,11939.0,5704.0
1997,PSG,4202.0,1775.0
1997,PSP,36048.0,14125.0
1997,PVD,213955.0,91484.0
1997,PWM,63432.0,23403.0
1997,RAP,9425.0,4561.0
1997,RDU,276372.0,101841.0
1997,RIC,169461.0,74540.0
1997,RNO,261355.0,115384.0
1997,ROA,20300.0,11025.0
1997,ROC,137890.0,76784.0
1997,RST,29047.0,11400.0
1997,RSW,176134.0,53788.0
1997,SAN,793041.0,196939.0
1997,SAT,348652.0,124109.0
1997,SAV,52310.0,26352.0
1997,SBA,7445.0,3908.0
1997,SBN,29148.0,13368.0
1997,SCC,2507.0,949.0
1997,SDF,232911.0,120313.0
1997,SEA,1315217.0,432787.0
1997,SFO,2306591.0,743908.0
1997,SGF,15303.0,6208.0
1997,SHV,31773.0,17191.0
1997,SIT,10503.0,3869.0
1997,SJC,536904.0,170194.0
1997,SJU,312217.0,133202.0
1997,SLC,1394555.0,455107.0
1997,SMF,338250.0,137327.0
1997,SNA,438891.0,188676.0
1997,SRQ,68345.0,26972.0
1997,STL,3182908.0,1032247.0
1997,STT,23833.0,8320.0
1997,STX,12004.0,4221.0
1997,SUX,5471.0,2486.0
1997,SWF,39999.0,18256.0
1997,SYR,119857.0,45954.0
1997,TLH,20637.0,10134.0
1997,TOL,21129.0,8755.0
1997,TPA,626412.0,232257.0
1997,TRI,11488.0,6477.0
1997,TUL,178744.0,62466.0
1997,TUS,183441.0,69995.0
1997,TVC,10774.0,2765.0
1997,TYS,84193.0,31747.0
1997,VPS,9693.0,7303.0
1997,WRG,4342.0,1792.0
1997,YAK,4976.0,1935.0
1998,ABE,64667.0,24577.0
1998,ABQ,353824.0,151328.0
1998,ACK,301.0,114.0
1998,ADQ,5588.0,1792.0
1998,AGS,20970.0,8280.0
1998,AKN,2886.0,1253.0
1998,ALB,118615.0,44724.0
1998,AMA,34624.0,16578.0
1998,ANC,237911.0,80254.0
1998,ATL,4685096.0,2031848.0
1998,AUS,395300.0,143009.0
1998,AVL,16221.0,5813.0
1998,AVP,13372.0,6078.0
1998,AZO,12361.0,5962.0
1998,BDL,312303.0,113775.0
1998,BET,7674.0,2559.0
1998,BFL,1920.0,1671.0
1998,BGM,7759.0,4135.0
1998,BGR,11329.0,5531.0
1998,BHM,180256.0,64638.0
1998,BIL,29616.0,10160.0
1998,BIS,10751.0,4908.0
1998,BNA,538197.0,247836.0
1998,BOI,101744.0,33781.0
1998,BOS,1707398.0,706941.0
1998,BRO,3215.0,1764.0
1998,BRW,5805.0,2633.0
1998,BTR,46718.0,19423.0
1998,BTV,24223.0,10042.0
1998,BUF,181627.0,60410.0
1998,BUR,255834.0,59098.0
1998,BWI,777601.0,297775.0
1998,BZN,19489.0,7998.0
1998,CAE,67840.0,24727.0
1998,CAK,8868.0,4439.0
1998,CDV,4556.0,2166.0
1998,CHA,8013.0,3634.0
1998,CHS,74649.0,34523.0
1998,CID,48125.0,21332.0
1998,CLE,886586.0,266301.0
1998,CLT,1740724.0,622327.0
1998,CMH,395625.0,167410.0
1998,COS,163600.0,74235.0
1998,CRP,22117.0,9366.0
1998,CRW,10077.0,4427.0
1998,CVG,1278095.0,484443.0
1998,DAB,33159.0,11141.0
1998,DAL,362961.0,129842.0
1998,DAY,117389.0,48441.0
1998,DCA,1211502.0,387847.0
1998,DEN,1969369.0,927399.0
1998,DFW,4239081.0,2399227.0
1998,DLG,2738.0,1005.0
1998,DLH,10045.0,4170.0
1998,DRO,1322.0,497.0
1998,DSM,67680.0,31171.0
1998,DTW,2610527.0,1368289.0
1998,DUT,3815.0,1317.0
