Year,Origin,TaxiOut,TaxiIn
1998,EGE,23657.0,6258.0
1998,ELM,9742.0,5189.0
1998,ELP,231367.0,76517.0
1998,ERI,9229.0,4574.0
1998,EUG,20199.0,6494.0
1998,EWR,3299816.0,995037.0
1998,FAI,52659.0,15550.0
1998,FAR,22366.0,10002.0
1998,FAT,10606.0,5663.0
1998,FAY,11300.0,5897.0
1998,FCA,9658.0,4732.0
1998,FLL,520384.0,162472.0
1998,FNT,12012.0,4759.0
1998,FSD,42168.0,18892.0
1998,FWA,14156.0,5802.0
1998,GEG,130223.0,48097.0
1998,GFK,7544.0,3870.0
1998,GPT,2115.0,1182.0
1998,GRB,25912.0,9522.0
1998,GRR,86699.0,36153.0
1998,GSO,173357.0,57982.0
1998,GSP,77645.0,25536.0
1998,GST,741.0,306.0
1998,GTF,19964.0,9173.0
1998,GUC,3150.0,830.0
1998,HDN,10372.0,2337.0
1998,HLN,7535.0,2628.0
1998,HNL,211769.0,59101.0
1998,HOU,471669.0,214013.0
1998,HPN,58902.0,20337.0
1998,HRL,25128.0,9164.0
1998,HSV,64328.0,27849.0
1998,IAD,721193.0,256300.0
1998,IAH,2201105.0,824209.0
1998,ICT,81369.0,31255.0
1998,IDA,7774.0,2704.0
1998,ILM,18801.0,8420.0
1998,IND,382079.0,233972.0
1998,ISP,28202.0,10937.0
1998,ITH,12383.0,5267.0
1998,JAC,16190.0,5187.0
1998,JAN,77087.0,37318.0
1998,JAX,233357.0,96507.0
1998,JFK,1154758.0,375282.0
1998,JNU,50459.0,13645.0
1998,KOA,6679.0,2695.0
1998,KTN,23021.0,8739.0
1998,LAN,16196.0,7891.0
1998,LAS,1606881.0,578042.0
1998,LAX,2632669.0,1448060.0
1998,LBB,47374.0,17166.0
1998,LEX,37375.0,17042.0
1998,LFT,1709.0,742.0
1998,LGA,2145651.0,604966.0
1998,LGB,33402.0,14246.0
1998,LIH,1358.0,1182.0
1998,LIT,124394.0,56871.0
1998,LNK,22916.0,9824.0
1998,LSE,4463.0,2085.0
1998,LWB,363.0,258.0
1998,MAF,45296.0,15856.0
1998,MBS,33209.0,14946.0
1998,MCI,636246.0,258107.0
1998,MCO,1214757.0,442328.0
1998,MDT,80490.0,31250.0
1998,MDW,478500.0,180776.0
1998,MEM,668117.0,267313.0
1998,MFE,28913.0,11788.0
1998,MFR,12763.0,4818.0
1998,MGM,20140.0,7623.0
1998,MHT,93808.0,35455.0
1998,MIA,1205495.0,454471.0
1998,MKE,169780.0,63208.0
1998,MLB,24456.0,12046.0
1998,MLI,13289.0,5698.0
1998,MLU,21031.0,9220.0
1998,MOB,40461.0,17923.0
1998,MOT,8651.0,4516.0
1998,MRY,5209.0,2212.0
1998,MSN,48519.0,17711.0
1998,MSO,17127.0,7990.0
1998,MSP,2290522.0,877131.0
1998,MSY,462617.0,181885.0
1998,MTJ,2408.0,784.0
1998,MYR,21768.0,9296.0
1998,OAK,520419.0,217823.0
1998,OGG,30428.0,15535.0
1998,OKC,187953.0,75233.0
1998,OMA,167635.0,56117.0
1998,OME,6656.0,2712.0
1998,ONT,349440.0,110792.0
1998,ORD,5035523.0,2067060.0
1998,ORF,156203.0,57298.0
1998,OTZ,6331.0,2438.0
1998,PBI,261609.0,97385.0
1998,PDX,616549.0,211629.0
1998,PHL,1913346.0,686814.0
1998,PHX,2321122.0,830485.0
1998,PIT,1463036.0,632566.0
1998,PNS,62686.0,26924.0
1998,PSC,12014.0,6362.0
1998,PSG,4369.0,1743.0
1998,PSP,44115.0,17027.0
1998,PVD,230253.0,93397.0
1998,PWM,67971.0,24753.0
1998,RAP,8727.0,4185.0
1998,RDU,299514.0,111463.0
1998,RIC,155580.0,65680.0
1998,RNO,255649.0,108133.0
1998,ROA,20204.0,10851.0
1998,ROC,139340.0,73705.0
1998,RST,22643.0,8161.0
1998,RSW,170755.0,50294.0
1998,SAN,803284.0,191595.0
1998,SAT,347998.0,118061.0
1998,SAV,53197.0,25650.0
1998,SBA,7858.0,3952.0
1998,SBN,29899.0,12968.0
1998,SCC,3301.0,1275.0
1998,SDF,224628.0,115563.0
1998,SEA,1367773.0,450311.0
1998,SFO,2259962.0,727493.0
1998,SGF,15289.0,6169.0
1998,SHV,33628.0,18095.0
1998,SIT,10838.0,4124.0
1998,SJC,591889.0,179479.0
1998,SJU,307108.0,140958.0
1998,SLC,1348354.0,447560.0
1998,SMF,331503.0,133667.0
1998,SNA,433952.0,185183.0
1998,SRQ,63152.0,24600.0
1998,STL,3139627.0,1104088.0
1998,STT,24179.0,8774.0
1998,STX,10765.0,3635.0
1998,SUX,5401.0,2502.0
1998,SWF,24190.0,9465.0
1998,SYR,124947.0,45998.0
1998,TLH,21251.0,10172.0
1998,TOL,19557.0,6996.0
1998,TPA,629460.0,229950.0
1998,TRI,8860.0,5469.0
1998,TUL,188646.0,65374.0
1998,TUS,181885.0,70455.0
1998,TVC,9984.0,2829.0
1998,TYS,84869.0,36868.0
1998,VPS,8928.0,7222.0
1998,WRG,4168.0,1839.0
1998,YAK,4563.0,2131.0
1999,ABE,69837.0,23855.0
1999,ABQ,370358.0,164194.0
1999,ADQ,5078.0,1785.0
1999,AGS,17324.0,6269.0
1999,AKN,2196.0,971.0
1999,ALB,138840.0,46571.0
1999,AMA,35984.0,16316.0
1999,ANC,242113.0,84761.0
1999,ATL,5135622.0,2177603.0
1999,AUS,462660.0,196596.0
1999,AVL,13332.0,4365.0
1999,AVP,13428.0,5612.0
1999,AZO,14107.0,6699.0
1999,BDL,412610.0,146042.0
1999,BET,7554.0,2729.0
1999,BFL,2058.0,1590.0
1999,BGM,8405.0,4078.0
1999,BGR,1994.0,976.0
1999,BHM,207715.0,72092.0
1999,BIL,30059.0,10757.0
1999,BIS,12038.0,5815.0
1999,BNA,581472.0,266277.0
1999,BOI,100511.0,34999.0
1999,BOS,2001658.0,793250.0
1999,BRO,920.0,454.0
1999,BRW,5345.0,2563.0
1999,BTR,47263.0,20577.0
1999,BTV,28654.0,9692.0
1999,BUF,203566.0,67375.0
1999,BUR,257254.0,58625.0
1999,BWI,961970.0,353268.0
1999,BZN,18614.0,7638.0
1999,CAE,59329.0,21137.0
1999,CAK,8825.0,4194.0
1999,CDV,4520.0,2254.0
1999,CHA,7984.0,3495.0
1999,CHS,73520.0,34649.0
1999,CID,50347.0,20940.0
1999,CLE,923857.0,266882.0
1999,CLT,1684664.0,609364.0
1999,CMH,404243.0,161582.0
1999,COS,163754.0,73677.0
1999,CRP,20712.0,8892.0
1999,CRW,9062.0,3872.0
1999,CVG,1314639.0,472331.0
1999,DAB,27521.0,8893.0
1999,DAL,399022.0,138641.0
1999,DAY,133093.0,49505.0
1999,DCA,1247907.0,368213.0
1999,DEN,2053678.0,933195.0
1999,DFW,4428911.0,2428430.0
1999,DLG,1941.0,748.0
1999,DLH,9443.0,4178.0
1999,DRO,1159.0,466.0
1999,DSM,73942.0,30937.0
1999,DTW,3054709.0,1425649.0
1999,DUT,3031.0,1268.0
1999,EGE,21067.0,5560.0
1999,ELM,10175.0,5097.0
1999,ELP,227120.0,74979.0
1999,ERI,9435.0,4431.0
1999,EUG,19788.0,6122.0
1999,EWR,3497821.0,1083813.0
1999,FAI,53492.0,16245.0
1999,FAR,25623.0,11735.0
1999,FAT,3586.0,1700.0
1999,FAY,11316.0,5209.0
1999,FCA,13355.0,5215.0
1999,FLL,638434.0,195763.0
1999,FNT,13612.0,5286.0
1999,FSD,43835.0,18752.0
1999,FWA,4306.0,1755.0
1999,GEG,126251.0,46530.0
1999,GFK,8369.0,4093.0
1999,GPT,9103.0,5172.0
1999,GRB,26997.0,9339.0
1999,GRR,95127.0,34458.0
1999,GSO,189491.0,60335.0
1999,GSP,80587.0,24529.0
1999,GST,824.0,315.0
1999,GTF,20828.0,9806.0
1999,GUC,3039.0,789.0
1999,HDN,8998.0,2196.0
1999,HLN,7725.0,2538.0
1999,HNL,209586.0,52940.0
1999,HOU,479889.0,220780.0
1999,HPN,71460.0,22799.0
1999,HRL,23848.0,8740.0
1999,HSV,68618.0,27192.0
1999,IAD,1297820.0,442477.0
1999,IAH,2212113.0,860273.0
1999,ICT,71099.0,25848.0
1999,ILM,17519.0,7800.0
1999,IND,439001.0,251439.0
1999,ISP,64674.0,23874.0
1999,ITH,13204.0,5257.0
1999,JAC,11086.0,2700.0
1999,JAN,84590.0,38801.0
1999,JAX,249844.0,104741.0
1999,JFK,1255126.0,375965.0
1999,JNU,49070.0,13921.0
1999,KOA,7353.0,2979.0
1999,KTN,23127.0,8246.0
1999,LAN,17621.0,8612.0
1999,LAS,1789861.0,640484.0
1999,LAX,3005008.0,1659175.0
1999,LBB,42572.0,15266.0
1999,LEX,39329.0,16326.0
1999,LFT,21.0,9.0
1999,LGA,2500811.0,668728.0
1999,LGB,37426.0,15290.0
1999,LIH,2689.0,2280.0
1999,LIT,125201.0,53766.0
1999,LNK,26283.0,10476.0
1999,LSE,5864.0,2100.0
1999,LWB,535.0,323.0
1999,MAF,45942.0,16100.0
1999,MBS,37272.0,14194.0
1999,MCI,657598.0,252452.0
1999,MCO,1339489.0,477835.0
1999,MDT,87839.0,31000.0
1999,MDW,599313.0,225955.0
1999,MEM,716836.0,274104.0
1999,MFE,32163.0,13435.0
1999,MFR,12172.0,4179.0
1999,MGM,14585.0,5158.0
1999,MHT,141425.0,48685.0
1999,MIA,1254157.0,461610.0
1999,MKE,182790.0,70092.0
1999,MLB,19573.0,8135.0
1999,MLI,15053.0,5686.0
1999,MLU,22438.0,9395.0
1999,MOB,41730.0,19543.0
1999,MOT,9672.0,4733.0
1999,MRY,5124.0,2183.0
1999,MSN,52217.0,18606.0
1999,MSO,20251.0,9712.0
1999,MSP,2689525.0,977991.0
1999,MSY,468121.0,190303.0
1999,MTJ,3445.0,1141.0
1999,MYR,21984.0,8366.0
1999,OAK,507457.0,220410.0
1999,OGG,34905.0,15234.0
1999,OKC,193005.0,78211.0
1999,OMA,176726.0,57201.0
1999,OME,6125.0,2525.0
1999,ONT,312641.0,132200.0
1999,ORD,5523869.0,2183959.0
1999,ORF,169932.0,57775.0
1999,OTZ,5825.0,2327.0
1999,PBI,270693.0,98143.0
1999,PDX,653636.0,216105.0
1999,PHL,2205473.0,738977.0
1999,PHX,2577910.0,993187.0
1999,PIA,5290.0,2390.0
1999,PIT,1441052.0,601607.0
1999,PNS,64675.0,27607.0
1999,PSC,12786.0,6008.0
1999,PSG,4266.0,1788.0
1999,PSP,43985.0,17384.0
1999,PVD,259331.0,95092.0
1999,PWM,65328.0,21916.0
1999,RAP,10364.0,4778.0
1999,RDU,382707.0,142514.0
1999,RIC,179798.0,75841.0
1999,RNO,300273.0,125950.0
1999,ROA,20091.0,10115.0
1999,ROC,163929.0,80710.0
1999,RST,25299.0,7754.0
1999,RSW,178341.0,52070.0
1999,SAN,842397.0,197505.0
1999,SAT,366392.0,119360.0
1999,SAV,55983.0,26200.0
1999,SBA,11054.0,4918.0
1999,SBN,27648.0,11564.0
1999,SCC,3265.0,1434.0
1999,SDF,220335.0,107705.0
1999,SEA,1486153.0,501280.0
1999,SFO,2254959.0,725062.0
1999,SGF,20599.0,6754.0
1999,SHV,34918.0,18102.0
1999,SIT,11939.0,4253.0
1999,SJC,715586.0,209143.0
1999,SJU,325772.0,130854.0
1999,SLC,1303780.0,435162.0
1999,SMF,333615.0,134512.0
1999,SNA,496594.0,226741.0
1999,SRQ,57445.0,21554.0
1999,STL,3143273.0,1115813.0
1999,STT,30602.0,10653.0
1999,STX,11966.0,3788.0
1999,SUX,5952.0,2649.0
1999,SWF,17290.0,5996.0
1999,SYR,142036.0,49038.0
1999,TLH,23696.0,8961.0
1999,TOL,9564.0,3266.0
1999,TPA,716703.0,260713.0
1999,TRI,8342.0,5208.0
1999,TUL,205176.0,71246.0
1999,TUS,207092.0,74049.0
1999,TVC,11849.0,3011.0
1999,TYS,77029.0,30655.0
1999,VPS,9928.0,7700.0
1999,WRG,4279.0,1854.0
1999,YAK,4724.0,2192.0
2000,ABE,73702.0,25119.0
2000,ABQ,365204.0,154004.0
2000,ADQ,4393.0,1832.0
2000,AGS,11844.0,4389.0
2000,AKN,1945.0,897.0
2000,ALB,160388.0,52634.0
2000,AMA,35874.0,16560.0
2000,ANC,237920.0,87592.0
2000,ATL,5113265.0,2236737.0
2000,AUS,457012.0,196778.0
2000,AVL,16130.0,5318.0
2000,AVP,13240.0,5494.0
2000,AZO,10353.0,4225.0
2000,BDL,505062.0,171575.0
2000,BET,6970.0,2865.0
2000,BGM,8157.0,3327.0
2000,BHM,195400.0,65568.0
2000,BIL,33447.0,11479.0
2000,BIS,11891.0,5603.0
2000,BNA,621897.0,286786.0
2000,BOI,119106.0,45713.0
2000,BOS,2181104.0,875592.0
2000,BQN,208.0,92.0
2000,BRO,554.0,253.0
2000,BRW,5520.0,2638.0
2000,BTR,48463.0,20410.0
2000,BTV,31311.0,10315.0
2000,BUF,227355.0,71604.0
2000,BUR,266466.0,58972.0
2000,BWI,1080955.0,418389.0
2000,BZN,21382.0,8412.0
2000,CAE,56796.0,21511.0
2000,CAK,9471.0,4433.0
2000,CDV,4419.0,2141.0
2000,CHA,8628.0,3874.0
2000,CHS,76408.0,36509.0
2000,CID,50626.0,19612.0
2000,CLE,903440.0,247717.0
2000,CLT,2044136.0,747051.0
2000,CMH,407224.0,157903.0
2000,COS,177122.0,79304.0
2000,CRP,21094.0,9300.0
2000,CRW,8260.0,3533.0
2000,CVG,1278607.0,458916.0
2000,DAB,24154.0,7754.0
2000,DAL,399893.0,140263.0
2000,DAY,141925.0,53545.0
2000,DCA,1363682.0,388897.0
2000,DEN,2127891.0,1049504.0
2000,DFW,4803440.0,2497765.0
2000,DLG,1721.0,731.0
2000,DLH,9614.0,4140.0
2000,DRO,1349.0,452.0
2000,DSM,70894.0,30040.0
2000,DTW,3032466.0,1448430.0
2000,DUT,3029.0,1226.0
2000,EGE,24155.0,5729.0
2000,ELM,11864.0,5890.0
2000,ELP,217182.0,72387.0
2000,ERI,12131.0,4922.0
2000,EUG,20055.0,6139.0
2000,EWR,3357678.0,1025825.0
2000,FAI,52109.0,16498.0
2000,FAR,22623.0,10413.0
2000,FAT,4721.0,1916.0
2000,FAY,11578.0,5639.0
2000,FCA,17347.0,7135.0
2000,FLL,750877.0,231834.0
2000,FNT,16700.0,6201.0
2000,FSD,42249.0,17197.0
2000,FWA,4755.0,1848.0
2000,GEG,133133.0,47519.0
2000,GFK,7795.0,3710.0
2000,GPT,8159.0,5185.0
2000,GRB,33086.0,11410.0
2000,GRR,87108.0,31088.0
2000,GSO,201947.0,63499.0
2000,GSP,80589.0,24333.0
2000,GST,698.0,308.0
2000,GTF,21430.0,9252.0
2000,GUC,3263.0,799.0
2000,HDN,9728.0,2459.0
2000,HLN,6724.0,2047.0
2000,HNL,265871.0,74515.0
2000,HOU,450182.0,234984.0
2000,HPN,74672.0,27563.0
2000,HRL,22963.0,8685.0
2000,HSV,63821.0,26697.0
2000,IAD,1138549.0,400019.0
2000,IAH,2396035.0,875989.0
2000,ICT,75012.0,27990.0
2000,ILM,20840.0,8949.0
2000,IND,452017.0,263997.0
2000,ISP,80013.0,32298.0
2000,ITH,15277.0,5177.0
2000,ITO,5228.0,3392.0
2000,JAC,12835.0,2916.0
2000,JAN,84503.0,39179.0
2000,JAX,265418.0,112366.0
2000,JFK,1315210.0,405681.0
2000,JNU,46892.0,14220.0
2000,KOA,19376.0,8138.0
2000,KTN,22416.0,9188.0
2000,LAN,22014.0,9641.0
2000,LAS,2019678.0,751604.0
2000,LAX,3358515.0,1822075.0
2000,LBB,38886.0,14185.0
2000,LEX,34988.0,16237.0
2000,LFT,63.0,45.0
2000,LGA,2912989.0,817000.0
2000,LGB,43755.0,16644.0
2000,LIH,9801.0,9019.0
2000,LIT,129359.0,54305.0
2000,LNK,25191.0,9892.0
2000,LSE,3728.0,1397.0
2000,LWB,631.0,318.0
2000,MAF,35445.0,13251.0
2000,MBS,39189.0,15089.0
2000,MCI,692319.0,271116.0
2000,MCO,1413711.0,507603.0
2000,MDT,84597.0,30462.0
2000,MDW,639722.0,257379.0
2000,MEM,780623.0,286597.0
2000,MFE,32716.0,13652.0
2000,MFR,14578.0,4594.0
2000,MGM,11071.0,4039.0
2000,MHT,156860.0,54021.0
2000,MIA,1293868.0,456521.0
2000,MIB,559.0,503.0
2000,MKE,193786.0,70180.0
2000,MLB,16401.0,6286.0
2000,MLI,16621.0,5784.0
2000,MLU,22213.0,9515.0
2000,MOB,43361.0,19854.0
2000,MOT,9103.0,4484.0
2000,MRY,2324.0,950.0
2000,MSN,48187.0,16766.0
2000,MSO,19608.0,8838.0
2000,MSP,2779914.0,950838.0
2000,MSY,498839.0,197630.0
2000,MTJ,2479.0,814.0
2000,MYR,29616.0,11424.0
2000,OAK,543218.0,250351.0
2000,OGG,50910.0,25174.0
2000,OKC,198552.0,77596.0
2000,OMA,176589.0,58664.0
2000,OME,6566.0,2727.0
2000,ONT,326776.0,138334.0
2000,ORD,5698276.0,2330635.0
2000,ORF,180957.0,60715.0
2000,OTZ,6222.0,2556.0
2000,PBI,295160.0,105203.0
2000,PDX,644153.0,222071.0
2000,PHL,2557663.0,841453.0
2000,PHX,2759871.0,1033974.0
2000,PIA,191.0,67.0
2000,PIT,1604228.0,678007.0
2000,PNS,63581.0,25337.0
2000,PSC,14081.0,6211.0
2000,PSG,4373.0,1962.0
2000,PSP,53313.0,19291.0
2000,PVD,307242.0,110662.0
2000,PWM,70887.0,22752.0
2000,RAP,11068.0,5025.0
2000,RDU,426382.0,148348.0
2000,RIC,199903.0,80609.0
2000,RNO,313524.0,128286.0
2000,ROA,19545.0,9746.0
2000,ROC,171782.0,73906.0
2000,RST,23053.0,8052.0
2000,RSW,198936.0,56799.0
2000,SAN,909425.0,224772.0
2000,SAT,383882.0,124236.0
2000,SAV,62152.0,28245.0
2000,SBA,17372.0,7142.0
2000,SBN,19237.0,8127.0
2000,SCC,2299.0,1011.0
2000,SDF,228976.0,108305.0
2000,SEA,1476296.0,538992.0
2000,SFO,2270465.0,749820.0
2000,SGF,18696.0,6324.0
2000,SHV,34330.0,17442.0
2000,SIT,11463.0,4502.0
2000,SJC,974454.0,287407.0
2000,SJU,405202.0,144806.0
2000,SLC,1330555.0,442109.0
2000,SMF,356343.0,146665.0
2000,SNA,604040.0,284310.0
2000,SRQ,56441.0,21646.0
2000,STL,2969868.0,996200.0
2000,STT,34798.0,11637.0
2000,STX,8685.0,2757.0
2000,SUX,5958.0,2599.0
2000,SWF,16181.0,5672.0
2000,SYR,151541.0,50909.0
2000,TLH,23357.0,8411.0
2000,TOL,8775.0,3060.0
2000,TPA,777722.0,289583.0
2000,TRI,7889.0,5143.0
2000,TUL,212045.0,70709.0
2000,TUS,215321.0,76213.0
2000,TVC,14259.0,3264.0
2000,TYS,77214.0,29689.0
2000,VPS,12400.0,9279.0
2000,WRG,3962.0,1978.0
2000,YAK,4581.0,2218.0
2001,ABE,60304.0,20692.0
2001,ABI,21818.0,10368.0
2001,ABQ,345714.0,151963.0
2001,ACT,24242.0,10454.0
2001,ADQ,5230.0,2013.0
2001,AKN,1897.0,910.0
2001,ALB,181101.0,60837.0
2001,AMA,47046.0,22624.0
2001,ANC,262216.0,98391.0
2001,APF,3409.0,1748.0
2001,ATL,4401806.0,2137781.0
2001,AUS,436214.0,195162.0
2001,AVL,17894.0,5373.0
2001,AVP,12935.0,5033.0
2001,AZO,25103.0,8985.0
2001,BDL,470547.0,166654.0
2001,BET,8118.0,3239.0
2001,BFL,16253.0,8178.0
2001,BGM,3984.0,1576.0
2001,BGR,33456.0,14392.0
2001,BHM,176356.0,62188.0
2001,BIL,33269.0,11314.0
2001,BIS,11706.0,4906.0
2001,BMI,14984.0,5810.0
2001,BNA,571699.0,269142.0
2001,BOI,108571.0,39294.0
2001,BOS,2360058.0,1021293.0
2001,BPT,15380.0,8094.0
2001,BQN,3452.0,1279.0
2001,BRO,2500.0,1183.0
2001,BRW,5247.0,2517.0
2001,BTR,53528.0,24752.0
2001,BTV,46066.0,16349.0
2001,BUF,227996.0,75670.0
2001,BUR,256684.0,57627.0
2001,BWI,1164758.0,443293.0
2001,BZN,19431.0,7503.0
2001,CAE,41605.0,16188.0
2001,CAK,8700.0,4130.0
2001,CDV,4855.0,2399.0
2001,CHA,18562.0,6683.0
2001,CHS,70106.0,33492.0
2001,CID,66005.0,27783.0
2001,CLE,793860.0,233973.0
2001,CLL,22878.0,12759.0
2001,CLT,2055613.0,787800.0
2001,CMH,449416.0,172123.0
2001,CMI,18607.0,6778.0
2001,COS,158910.0,71590.0
2001,CRP,40869.0,18476.0
2001,CRW,5946.0,2560.0
2001,CVG,1012381.0,406701.0
2001,DAB,22569.0,7372.0
2001,DAL,357774.0,139996.0
2001,DAY,143323.0,49832.0
2001,DBQ,12421.0,4385.0
2001,DCA,1212575.0,358372.0
2001,DEN,1994865.0,961059.0
2001,DFW,5667348.0,3470620.0
2001,DLG,1602.0,651.0
2001,DLH,18937.0,7763.0
2001,DRO,1587.0,481.0
2001,DSM,90136.0,36458.0
2001,DTW,2722301.0,1383928.0
2001,DUT,3288.0,1309.0
2001,EGE,21934.0,5602.0
2001,ELM,8781.0,3773.0
2001,ELP,192771.0,65461.0
2001,ERI,12519.0,4511.0
2001,EUG,17278.0,5289.0
2001,EVV,17004.0,5899.0
2001,EWR,3044323.0,982826.0
2001,EYW,26692.0,12886.0
2001,FAI,51889.0,17501.0
2001,FAR,16801.0,7971.0
2001,FAT,37525.0,16600.0
2001,FAY,4424.0,1974.0
2001,FCA,16775.0,7156.0
2001,FLL,790714.0,244577.0
2001,FNT,13116.0,4335.0
2001,FSD,36646.0,14645.0
2001,FSM,24012.0,10108.0
2001,FWA,26734.0,9709.0
2001,GEG,124456.0,47671.0
2001,GFK,4902.0,2255.0
2001,GGG,14927.0,7707.0
2001,GPT,6660.0,4297.0
2001,GRB,39158.0,14312.0
2001,GRR,124950.0,46219.0
2001,GSO,195636.0,60436.0
2001,GSP,87339.0,28289.0
2001,GST,639.0,349.0
2001,GTF,19627.0,8977.0
2001,GUC,3124.0,708.0
2001,HDN,8971.0,2283.0
2001,HLN,7864.0,2304.0
2001,HNL,401698.0,139056.0
2001,HOU,487313.0,254191.0
2001,HPN,96568.0,41738.0
2001,HRL,29694.0,11285.0
2001,HSV,61053.0,25480.0
2001,IAD,875917.0,340261.0
2001,IAH,2386311.0,876822.0
2001,ICT,87847.0,31933.0
2001,ILE,30544.0,12046.0
2001,ILM,21033.0,8804.0
2001,IND,471637.0,286940.0
2001,ISP,101452.0,43634.0
2001,ITH,10156.0,3348.0
2001,ITO,22321.0,13630.0
2001,JAC,11760.0,3078.0
2001,JAN,83777.0,39466.0
2001,JAX,284853.0,123192.0
2001,JFK,1455461.0,602926.0
2001,JNU,50482.0,16331.0
2001,KOA,46884.0,19733.0
2001,KTN,24953.0,10187.0
2001,LAN,22486.0,10061.0
2001,LAS,1867470.0,679368.0
2001,LAW,22507.0,9381.0
2001,LAX,3369837.0,1781414.0
2001,LBB,61979.0,23439.0
2001,LEX,30461.0,14104.0
2001,LFT,21662.0,11173.0
2001,LGA,2732221.0,908642.0
2001,LGB,33480.0,12812.0
2001,LIH,33213.0,30716.0
2001,LIT,140627.0,64344.0
2001,LNK,13895.0,5258.0
2001,LRD,14830.0,6114.0
